JOB PATH,BARCODE,INDEX,DATE,S.TIME,E.TIME,CYCLE,JOB,RESULT,USER,CONFIRMRESULT,MACHINE,
D:\Data\3A9-22-1604MGZ01B-BOT\pad_insp_result_31001.MYD, 3A9-G-BOT-20180123-02233,31940, 01/24/2018, 2018/01/24 20:43:08, 2018/01/24 20:43:14,6.83, 3A9-22-1604MGZ01B-BOT, GOOD, manager, GOOD,MACHINE001,
Barcode, BoardID, Component, PadID, Pin Number, Height, Area, Area(%), Volume, Volume(%), OffsetX, OffsetY, Result
3A9-G-BOT-20180123-02233,0, ,221, ,158.2803,1152.5138,84,164.325,99.9,57.8468,31.1189, GOOD
3A9-G-BOT-20180123-02233,0, ,222, ,132.0772,1250.7841,91.2,145.9411,88.7,59.5419,-11.6925, GOOD
3A9-G-BOT-20180123-02233,0, ,223, ,150.5137,514.7397,79.5,67.3018,86.7,43.6255,-6.7442, GOOD
3A9-G-BOT-20180123-02233,0, ,224, ,139.0895,503.5369,77.8,61.1246,78.7,72.439,-4.9349, GOOD
3A9-G-BOT-20180123-02233,0, ,225, ,133.2014,1060.5327,77.3,127.615,77.5,52.7175,-3.6367, GOOD
3A9-G-BOT-20180123-02233,0, ,226, ,137.9492,1096.6963,80,133.7795,81.3,62.558,-3.166, GOOD
3A9-G-BOT-20180123-02233,0, ,227, ,145.95,184.9446,100.5,22.557,102.2,67.3727,-3.1313, GOOD
3A9-G-BOT-20180123-02233,0, ,228, ,157.8132,179.6381,97.6,23.849,108,32.1051,-7.8821, GOOD
3A9-G-BOT-20180123-02233,0, ,229, ,154.6024,1029.0862,103,140.903,117.5,71.7012,-6.2141, GOOD
3A9-G-BOT-20180123-02233,0, ,230, ,155.3515,1040.0925,104.1,143.0844,119.4,73.2959,-14.067, GOOD
3A9-G-BOT-20180123-02233,0, ,231, ,149.5325,1541.6641,102.9,204.5093,113.7,75.786,-3.8048, GOOD
3A9-G-BOT-20180123-02233,0, ,232, ,155.4154,1445.7523,96.5,200.9509,111.7,60.6851,35.8327, GOOD
3A9-G-BOT-20180123-02233,0, ,233, ,149.768,1029.0862,103,138.2995,115.4,61.3157,-3.6507, GOOD
3A9-G-BOT-20180123-02233,0, ,234, ,151.1236,1017.2938,101.8,137.0867,114.4,57.449,-2.9935, GOOD
3A9-G-BOT-20180123-02233,0, ,235, ,150.2891,1557.3872,103.9,207.8413,115.6,60.1924,0.4549, GOOD
3A9-G-BOT-20180123-02233,0, ,236, ,157.9078,1462.2616,97.6,206.5644,114.9,63.3275,33.3435, GOOD
3A9-G-BOT-20180123-02233,0, ,237, ,159.4855,536.5557,82.9,74.0369,95.3,61.5452,28.2742, GOOD
3A9-G-BOT-20180123-02233,0, ,238, ,162.7324,558.7648,86.3,79.1452,101.9,55.516,-5.0241, GOOD
3A9-G-BOT-20180123-02233,0, ,239, ,142.8525,195.3613,106.2,23.4712,106.3,80.6365,-6.1396, GOOD
3A9-G-BOT-20180123-02233,0, ,240, ,150.5544,204.7952,111.3,25.7938,116.8,71.9078,-10.5586, GOOD
3A9-G-BOT-20180123-02233,0, ,241, ,141.1095,198.7025,108,23.4898,106.4,62.3653,-33.8794, GOOD
3A9-G-BOT-20180123-02233,0, ,242, ,136.0892,195.5578,106.3,22.5362,102.1,67.6218,-28.0033, GOOD
3A9-G-BOT-20180123-02233,0, ,243, ,130.8671,198.3094,107.8,22.2481,100.8,67.6564,6.5, GOOD
3A9-G-BOT-20180123-02233,0, ,244, ,137.1812,191.627,104.1,22.5078,101.9,61.8766,7.5524, GOOD
3A9-G-BOT-20180123-02233,0, ,245, ,163.3526,193.5924,105.2,26.3434,119.3,30.8164,-5.8259, GOOD
3A9-G-BOT-20180123-02233,0, ,246, ,169.052,196.7371,106.9,27.6132,125.1,29.0068,-11.3206, GOOD
3A9-G-BOT-20180123-02233,0, ,247, ,143.8164,520.2428,76.5,66.3212,81.3,94.4173,-11.4166, GOOD
3A9-G-BOT-20180123-02233,0, ,248, ,133.6262,520.2428,76.5,62.6215,76.7,29.4337,-13.0407, GOOD
3A9-G-BOT-20180123-02233,0, ,249, ,152.8027,905.0692,78.7,121.0832,87.7,49.196,45.7045, GOOD
3A9-G-BOT-20180123-02233,0, ,250, ,151.4285,931.2091,81,122.2392,88.6,55.9814,-58.316, GOOD
3A9-G-BOT-20180123-02233,0, ,251, ,147.0595,221.1081,120.2,26.9529,122.1,49.0185,-38.6701, GOOD
3A9-G-BOT-20180123-02233,0, ,252, ,147.4919,216.9808,117.9,27.0033,122.3,53.0032,5.0397, GOOD
3A9-G-BOT-20180123-02233,0, ,253, ,155.9887,941.8223,83.3,129.3842,95.4,71.6751,-2.6556, GOOD
3A9-G-BOT-20180123-02233,0, ,254, ,133.4059,219.1427,119.1,24.5723,111.3,55.0507,-27.7988, GOOD
3A9-G-BOT-20180123-02233,0, ,255, ,126.8028,208.9226,113.5,23.0562,104.4,76.9056,-7.277, GOOD
3A9-G-BOT-20180123-02233,0, ,256, ,134.1732,217.3738,118.1,24.7491,112.1,59.619,12.0363, GOOD
3A9-G-BOT-20180123-02233,0, ,257, ,140.6061,216.5877,117.7,25.8713,117.2,33.3283,-7.9102, GOOD
3A9-G-BOT-20180123-02233,0, ,258, ,136.5381,930.816,82.4,113.7408,83.9,37.5542,-0.9633, GOOD
3A9-G-BOT-20180123-02233,0, ,259, ,133.6053,550.1169,85,65.3045,84.1,50.845,13.4702, GOOD
3A9-G-BOT-20180123-02233,0, ,260, ,138.6946,546.1862,84.4,66.6123,85.8,42.9831,-4.7138, GOOD
3A9-G-BOT-20180123-02233,0, ,261, ,132.1752,562.8921,87,66.146,85.2,80.644,-2.3231, GOOD
3A9-G-BOT-20180123-02233,0, ,262, ,116.089,192.6097,104.7,19.6295,88.9,71.1648,-8.4175, GOOD
3A9-G-BOT-20180123-02233,0, ,263, ,130.4069,191.0374,103.8,21.6005,97.8,46.093,-5.6425, GOOD
3A9-G-BOT-20180123-02233,0, ,264, ,139.0429,1104.5579,80.5,140.4618,85.3,42.7517,-0.0673, GOOD
3A9-G-BOT-20180123-02233,0, ,265, ,139.0736,1150.9414,83.9,142.6405,86.7,61.6941,-3.9255, GOOD
3A9-G-BOT-20180123-02233,0, ,266, ,144.1764,1107.7025,80.8,143.6635,87.3,43.0418,4.553, GOOD
3A9-G-BOT-20180123-02233,0, ,267, ,132.1801,1104.5579,80.5,130.5812,79.3,55.4878,10.5223, GOOD
3A9-G-BOT-20180123-02233,0, ,268, ,144.8065,1137.5765,82.9,149.1514,90.6,33.4034,-5.2268, GOOD
3A9-G-BOT-20180123-02233,0, ,269, ,136.7992,1117.9225,81.5,137.6439,83.6,54.3946,2.0146, GOOD
3A9-G-BOT-20180123-02233,0, ,270, ,148.1234,574.6846,88.8,74.2895,95.7,61.8969,36.8735, GOOD
3A9-G-BOT-20180123-02233,0, ,271, ,148.9947,575.6672,88.9,74.9452,96.5,64.3077,-7.8978, GOOD
3A9-G-BOT-20180123-02233,0, ,272, ,148.9659,566.8229,87.6,74.3805,95.8,58.2052,35.2661, GOOD
3A9-G-BOT-20180123-02233,0, ,273, ,146.4571,590.4078,91.2,75.7572,97.5,65.987,4.3236, GOOD
3A9-G-BOT-20180123-02233,0, ,274, ,147.0767,566.2333,87.5,73.4094,94.5,61.8914,40.5288, GOOD
3A9-G-BOT-20180123-02233,0, ,275, ,148.7905,586.6735,90.6,76.5473,98.5,63.9698,-2.2056, GOOD
3A9-G-BOT-20180123-02233,0, ,276, ,145.2557,1102.9855,80.4,142.8035,86.8,53.4718,24.6083, GOOD
3A9-G-BOT-20180123-02233,0, ,277, ,147.5346,1155.6583,84.3,152.1374,92.4,57.6077,12.1744, GOOD
3A9-G-BOT-20180123-02233,0, ,278, ,159.1603,1134.432,82.7,159.9674,97.2,59.5864,27.1213, GOOD
3A9-G-BOT-20180123-02233,0, ,279, ,150.4686,1174.5262,85.6,157.5823,95.8,63.7984,12.8816, GOOD
3A9-G-BOT-20180123-02233,0, ,280, ,121.3367,217.1773,118,22.8311,103.4,58.0424,1.3873, GOOD
3A9-G-BOT-20180123-02233,0, ,281, ,123.1867,214.4257,116.5,22.8462,103.5,52.9624,-15.8212, GOOD
3A9-G-BOT-20180123-02233,0, ,282, ,122.796,206.5641,112.3,22.0267,99.8,65.6723,-14.9464, GOOD
3A9-G-BOT-20180123-02233,0, ,283, ,118.1051,203.4195,110.6,20.7597,94,58.5269,10.0046, GOOD
3A9-G-BOT-20180123-02233,0, ,284, ,122.0746,208.726,113.4,21.8949,99.2,62.6579,11.2343, GOOD
3A9-G-BOT-20180123-02233,0, ,285, ,120.333,220.9116,120.1,22.9374,103.9,58.5617,1.6049, GOOD
3A9-G-BOT-20180123-02233,0, ,286, ,147.9964,190.2513,103.4,23.5892,106.8,75.9837,-9.1844, GOOD
3A9-G-BOT-20180123-02233,0, ,287, ,144.2059,191.2339,103.9,23.0831,104.5,72.1651,-12.8548, GOOD
3A9-G-BOT-20180123-02233,0, ,288, ,149.0171,194.7717,105.9,24.3239,110.2,67.437,-10.6096, GOOD
3A9-G-BOT-20180123-02233,0, ,289, ,144.0353,192.4132,104.6,23.2867,105.5,64.7608,-25.4078, GOOD
3A9-G-BOT-20180123-02233,0, ,290, ,142.0121,188.8755,102.6,22.7428,103,70.1103,-27.1633, GOOD
3A9-G-BOT-20180123-02233,0, ,291, ,141.7976,189.6616,103.1,22.3853,101.4,64.8013,-0.4634, GOOD
3A9-G-BOT-20180123-02233,0, ,292, ,133.271,183.9619,100,20.9759,95,61.8685,8.9185, GOOD
3A9-G-BOT-20180123-02233,0, ,293, ,156.2347,184.1585,100.1,24.1085,109.2,32.1897,-3.0669, GOOD
3A9-G-BOT-20180123-02233,0, ,294, ,154.0062,183.3723,99.7,23.7169,107.4,33.4027,-18.4393, GOOD
3A9-G-BOT-20180123-02233,0, ,295, ,156.7602,177.4761,96.5,23.3555,105.8,28.5644,-6.6173, GOOD
3A9-G-BOT-20180123-02233,0, ,296, ,173.7649,193.1994,105,27.3833,124,70.1102,-36.0956, GOOD
3A9-G-BOT-20180123-02233,0, ,297, ,149.2887,186.91,101.6,23.7544,107.6,68.7107,-24.8729, GOOD
3A9-G-BOT-20180123-02233,0, ,298, ,154.3485,196.5405,106.8,25.5307,115.6,64.1611,-24.8629, GOOD
3A9-G-BOT-20180123-02233,0, ,299, ,152.2461,198.899,108.1,25.5623,115.8,61.3113,-31.6243, GOOD
3A9-G-BOT-20180123-02233,0, ,300, ,140.9568,189.8582,103.2,22.6823,102.7,81.1184,-21.631, GOOD
3A9-G-BOT-20180123-02233,0, ,301, ,152.1225,198.7025,108,25.0286,113.4,65.3632,7.0948, GOOD
3A9-G-BOT-20180123-02233,0, ,302, ,145.685,186.3204,101.3,23.1281,104.7,66.5487,1.486, GOOD
3A9-G-BOT-20180123-02233,0, ,303, ,154.1492,192.6097,104.7,24.9237,112.9,62.4419,1.3893, GOOD
3A9-G-BOT-20180123-02233,0, ,304, ,148.3033,200.4714,108.9,25.2376,114.3,67.0236,4.3172, GOOD
3A9-G-BOT-20180123-02233,0, ,305, ,143.9818,189.072,102.8,23.0086,104.2,75.1051,8.7953, GOOD
3A9-G-BOT-20180123-02233,0, ,306, ,142.5889,964.621,85.4,124.1102,91.5,65.7119,-5.0638, GOOD
3A9-G-BOT-20180123-02233,0, ,307, ,136.2464,199.6852,108.5,23.2404,105.3,81.6714,-13.0633, GOOD
3A9-G-BOT-20180123-02233,0, ,308, ,153.752,177.8692,96.7,23.6897,107.3,50.3263,-1.474, GOOD
3A9-G-BOT-20180123-02233,0, ,309, ,158.1714,198.5059,107.9,26.4637,119.9,72.8673,-25.3772, GOOD
3A9-G-BOT-20180123-02233,0, ,310, ,155.7,197.5232,107.3,25.7826,116.8,79.2729,-28.9336, GOOD
3A9-G-BOT-20180123-02233,0, ,311, ,136.4321,205.9745,111.9,23.8937,108.2,58.9062,-31.3923, GOOD
3A9-G-BOT-20180123-02233,0, ,312, ,142.1486,191.8236,104.2,23.264,105.4,65.506,-30.7224, GOOD
3A9-G-BOT-20180123-02233,0, ,313, ,151.9798,194.7717,105.9,25.1515,113.9,58.7553,-28.4217, GOOD
3A9-G-BOT-20180123-02233,0, ,314, ,135.6742,179.8346,97.7,20.9947,95.1,75.6482,-18.9405, GOOD
3A9-G-BOT-20180123-02233,0, ,315, ,133.7533,188.8755,102.6,21.6433,98,64.31,-28.1835, GOOD
3A9-G-BOT-20180123-02233,0, ,316, ,146.0689,193.789,105.3,24.3827,110.4,75.2268,-27.7886, GOOD
3A9-G-BOT-20180123-02233,0, ,317, ,160.6035,198.5059,107.9,27.0813,122.6,70.4789,0.6721, GOOD
3A9-G-BOT-20180123-02233,0, ,318, ,153.4968,196.5405,106.8,25.5175,115.6,65.3527,5.499, GOOD
3A9-G-BOT-20180123-02233,0, ,319, ,143.4484,204.5987,111.2,24.8421,112.5,60.8476,-3.9852, GOOD
3A9-G-BOT-20180123-02233,0, ,320, ,144.2144,196.7371,106.9,24.1459,109.4,57.01,3.671, GOOD
3A9-G-BOT-20180123-02233,0, ,321, ,143.2467,195.7544,106.4,23.9764,108.6,65.8087,3.6991, GOOD
3A9-G-BOT-20180123-02233,0, ,322, ,138.2985,183.7654,99.9,21.7579,98.5,73.0591,6.1902, GOOD
3A9-G-BOT-20180123-02233,0, ,323, ,142.1341,188.8755,102.6,22.803,103.3,64.228,4.2163, GOOD
3A9-G-BOT-20180123-02233,0, ,324, ,136.6406,195.9509,106.5,22.8839,103.6,80.3128,2.9907, GOOD
3A9-G-BOT-20180123-02233,0, ,325, ,131.2066,191.627,104.1,21.3746,96.8,62.2969,-36.0127, GOOD
3A9-G-BOT-20180123-02233,0, ,326, ,140.9457,188.8755,102.6,22.6984,102.8,58.1607,1.5173, GOOD
3A9-G-BOT-20180123-02233,0, ,327, ,139.4452,943.3946,83.5,119.4484,88.1,22.1064,-18.6188, GOOD
3A9-G-BOT-20180123-02233,0, ,328, ,149.0814,1165.8785,85,155.4707,94.5,69.3899,12.0723, GOOD
3A9-G-BOT-20180123-02233,0, ,329, ,143.2161,1139.1489,83.1,147.103,89.4,67.7492,7.4908, GOOD
3A9-G-BOT-20180123-02233,0, ,330, ,152.8232,1128.929,82.3,157.0292,95.4,77.6341,-7.6324, GOOD
3A9-G-BOT-20180123-02233,0, ,331, ,146.4486,1132.0735,82.5,149.2524,90.7,65.4032,0.7766, GOOD
3A9-G-BOT-20180123-02233,0, ,332, ,139.8686,184.5516,100.3,22.1135,100.2,85.1524,3.2252, GOOD
3A9-G-BOT-20180123-02233,0, ,333, ,143.6892,198.3094,107.8,24.1867,109.5,67.977,-27.8313, GOOD
3A9-G-BOT-20180123-02233,0, ,334, ,153.6926,207.3503,112.7,26.6413,120.7,62.0454,-30.5296, GOOD
3A9-G-BOT-20180123-02233,0, ,335, ,154.5533,206.171,112,26.7195,121,50.9949,-11.5045, GOOD
3A9-G-BOT-20180123-02233,0, ,336, ,145.808,192.6097,104.7,24.0562,108.9,69.1539,-22.808, GOOD
3A9-G-BOT-20180123-02233,0, ,337, ,160.2747,177.6727,96.6,24.1418,109.3,69.2843,-18.9419, GOOD
3A9-G-BOT-20180123-02233,0, ,338, ,156.7163,192.6097,104.7,25.4761,115.4,62.1843,-27.491, GOOD
3A9-G-BOT-20180123-02233,0, ,339, ,146.7297,192.6097,104.7,24.1253,109.3,26.9099,6.0289, GOOD
3A9-G-BOT-20180123-02233,0, ,340, ,149.4004,206.3676,112.2,26.07,118.1,25.0144,9.3583, GOOD
3A9-G-BOT-20180123-02233,0, ,341, ,156.2198,201.2575,109.4,26.496,120,28.5894,2.2944, GOOD
3A9-G-BOT-20180123-02233,0, ,342, ,142.5393,184.5516,100.3,22.5183,102,66.7763,-4.064, GOOD
3A9-G-BOT-20180123-02233,0, ,343, ,152.5862,209.9053,114.1,26.6683,120.8,31.8923,10.8979, GOOD
3A9-G-BOT-20180123-02233,0, ,344, ,142.4231,176.4934,95.9,21.8537,99,65.0785,8.6039, GOOD
3A9-G-BOT-20180123-02233,0, ,345, ,152.6615,201.061,109.3,25.8582,117.1,17.2334,0.4345, GOOD
3A9-G-BOT-20180123-02233,0, ,346, ,157.6003,1108.4886,80.8,157.3644,95.6,65.5616,17.7708, GOOD
3A9-G-BOT-20180123-02233,0, ,347, ,151.0249,1148.5829,83.8,156.4175,95,65.5671,7.6258, GOOD
3A9-G-BOT-20180123-02233,0, ,348, ,147.7578,200.8644,109.2,25.018,113.3,65.0926,-9.1943, GOOD
3A9-G-BOT-20180123-02233,0, ,349, ,145.5272,203.8125,110.8,25.5808,115.9,31.8617,-17.1084, GOOD
3A9-G-BOT-20180123-02233,0, ,350, ,148.5407,420.2037,98.9,56.1699,110.2,62.9416,8.4715, GOOD
3A9-G-BOT-20180123-02233,0, ,351, ,145.4416,438.2854,103.2,56.5016,110.9,62.8249,9.7243, GOOD
3A9-G-BOT-20180123-02233,0, ,352, ,148.913,440.2508,103.7,58.4524,114.7,61.5935,-6.7018, GOOD
3A9-G-BOT-20180123-02233,0, ,353, ,143.7872,443.9851,104.5,56.2518,110.4,49.4779,-12.9857, GOOD
3A9-G-BOT-20180123-02233,0, ,354, ,146.4073,258.4508,99.1,33.0359,105.5,36.4557,7.9796, GOOD
3A9-G-BOT-20180123-02233,0, ,355, ,154.2681,245.2826,94,33.6215,107.4,39.3802,-1.9412, GOOD
3A9-G-BOT-20180123-02233,0, ,356, ,142.9578,1117.9225,81.5,142.8901,86.8,68.4495,-4.9916, GOOD
3A9-G-BOT-20180123-02233,0, ,357, ,143.8174,1108.4886,80.8,144.2003,87.6,37.6163,1.6027, GOOD
3A9-G-BOT-20180123-02233,0, ,358, ,153.9508,3617.9182,106.2,493.8529,120.8,35.2783,-13.3012, GOOD
3A9-G-BOT-20180123-02233,0, ,359, ,151.3852,2466.1907,104.9,329.1139,116.6,47.6798,-2.8866, GOOD
3A9-G-BOT-20180123-02233,0, ,360, ,150.9627,2503.1401,106.4,333.2006,118.1,39.8752,-7.0248, GOOD
3A9-G-BOT-20180123-02233,0, ,361, ,151.3036,2513.3606,106.9,335.1534,118.7,35.1509,-0.9308, GOOD
3A9-G-BOT-20180123-02233,0, ,362, ,157.7044,2238.2039,103.6,316.6706,122.2,50.4017,-12.0491, GOOD
3A9-G-BOT-20180123-02233,0, ,363, ,156.2633,2202.0403,101.9,309.8792,119.6,34.2796,15.7153, GOOD
3A9-G-BOT-20180123-02233,0, ,364, ,150.1739,2208.3293,102.2,299.0259,115.4,44.7859,-16.0074, GOOD
3A9-G-BOT-20180123-02233,0, ,365, ,156.7548,2197.3232,101.7,309.1004,119.3,34.825,16.1683, GOOD
3A9-G-BOT-20180123-02233,0, ,366, ,137.5426,555.6201,85.8,67.2482,86.6,47.9816,-8.7049, GOOD
3A9-G-BOT-20180123-02233,0, ,367, ,143.7841,1065.2496,94.3,133.0621,98.1,69.5656,1.0656, GOOD
3A9-G-BOT-20180123-02233,0, ,368, ,156.3649,1241.3501,90.5,170.0719,103.3,56.9064,9.1445, GOOD
3A9-G-BOT-20180123-02233,0, ,369, ,150.1621,1255.5009,91.5,165.0296,100.3,73.5615,-17.1901, GOOD
3A9-G-BOT-20180123-02233,0, ,370, ,129.8081,1106.9163,80.7,130.7388,79.4,49.071,-5.8122, GOOD
3A9-G-BOT-20180123-02233,0, ,371, ,135.1145,1113.9917,81.2,133.7524,81.3,64.4521,11.1909, GOOD
3A9-G-BOT-20180123-02233,0, ,372, ,158.831,1138.3628,83,159.4586,96.9,58.4123,29.0144, GOOD
3A9-G-BOT-20180123-02233,0, ,373, ,153.7463,567.6091,87.7,76.2902,98.3,56.8819,31.5462, GOOD
3A9-G-BOT-20180123-02233,0, ,374, ,150.7455,604.1656,93.3,78.8454,101.5,66.9196,-2.3942, GOOD
3A9-G-BOT-20180123-02233,0, ,375, ,146.9585,1158.0168,84.4,151.7398,92.2,54.2992,9.2057, GOOD
3A9-G-BOT-20180123-02233,0, ,376, ,142.45,1106.9163,80.7,140.562,85.4,60.4982,27.0866, GOOD
3A9-G-BOT-20180123-02233,0, ,377, ,145.7047,1167.4508,85.1,151.1318,91.8,63.5417,9.114, GOOD
3A9-G-BOT-20180123-02233,0, ,378, ,126.5358,210.4949,114.4,23.1938,105,69.9489,-18.7716, GOOD
3A9-G-BOT-20180123-02233,0, ,379, ,123.185,217.9635,118.5,23.1178,104.7,71.9135,1.9661, GOOD
3A9-G-BOT-20180123-02233,0, ,380, ,140.5872,194.7717,105.9,23.2062,105.1,46.9351,0.5951, GOOD
3A9-G-BOT-20180123-02233,0, ,381, ,144.192,197.1302,107.1,23.6931,107.3,52.0733,-4.1955, GOOD
3A9-G-BOT-20180123-02233,0, ,382, ,139.9964,181.2104,98.5,21.6281,98,40.1929,2.1971, GOOD
3A9-G-BOT-20180123-02233,0, ,383, ,147.8751,182.7827,99.3,22.9178,103.8,40.3297,8.0967, GOOD
3A9-G-BOT-20180123-02233,0, ,384, ,149.7325,182.1931,99,22.8848,103.6,3.5047,-0.0184, GOOD
3A9-G-BOT-20180123-02233,0, ,385, ,147.8364,189.4651,103,23.5607,106.7,16.5675,7.5004, GOOD
3A9-G-BOT-20180123-02233,0, ,386, ,148.3806,182.9792,99.4,22.9268,103.8,15.8034,-5.5578, GOOD
3A9-G-BOT-20180123-02233,0, ,387, ,145.8907,201.2575,109.4,24.4997,111,2.7941,-0.8729, GOOD
3A9-G-BOT-20180123-02233,0, ,388, ,151.7479,171.5799,93.2,22.0911,100.1,5.5626,10.5307, GOOD
3A9-G-BOT-20180123-02233,0, ,389, ,137.7402,193.789,105.3,22.5444,102.1,51.1912,-3.567, GOOD
3A9-G-BOT-20180123-02233,0, ,390, ,148.4639,198.3094,107.8,24.6852,111.8,39.9035,-4.9995, GOOD
3A9-G-BOT-20180123-02233,0, ,391, ,141.7164,194.1821,105.5,23.3423,105.7,39.4393,-1.3943, GOOD
3A9-G-BOT-20180123-02233,0, ,392, ,146.0834,192.0201,104.4,23.3785,105.9,44.0981,-3.8571, GOOD
3A9-G-BOT-20180123-02233,0, ,393, ,143.8092,176.8865,96.1,21.4728,97.2,42.045,1.2221, GOOD
3A9-G-BOT-20180123-02233,0, ,394, ,137.6186,188.8755,102.6,21.9494,99.4,48.8761,5.3182, GOOD
3A9-G-BOT-20180123-02233,0, ,395, ,137.4985,181.6035,98.7,21.0799,95.5,47.3602,1.927, GOOD
3A9-G-BOT-20180123-02233,0, ,396, ,139.9302,194.1821,105.5,22.9226,103.8,18.1582,-1.9276, GOOD
3A9-G-BOT-20180123-02233,0, ,397, ,149.9313,195.5578,106.3,24.5155,111,-5.5708,1.5712, GOOD
3A9-G-BOT-20180123-02233,0, ,398, ,154.8503,196.5405,106.8,25.3437,114.8,-7.518,2.3366, GOOD
3A9-G-BOT-20180123-02233,0, ,399, ,149.3401,186.91,101.6,23.4249,106.1,4.6126,-4.8696, GOOD
3A9-G-BOT-20180123-02233,0, ,400, ,140.2708,177.6727,96.6,21.3739,96.8,16.5208,9.1919, GOOD
3A9-G-BOT-20180123-02233,0, ,401, ,140.4137,186.3204,101.3,21.9567,99.4,21.1276,9.2062, GOOD
3A9-G-BOT-20180123-02233,0, ,402, ,153.0849,193.1994,105,24.7902,112.3,26.6626,-19.0223, GOOD
3A9-G-BOT-20180123-02233,0, ,403, ,153.3446,192.2166,104.5,24.8509,112.5,20.6132,16.0554, GOOD
3A9-G-BOT-20180123-02233,0, ,404, ,147.8546,197.5232,107.3,24.4004,110.5,27.5823,-17.2242, GOOD
3A9-G-BOT-20180123-02233,0, ,405, ,150.642,192.2166,104.5,24.2405,109.8,25.2578,-15.0027, GOOD
3A9-G-BOT-20180123-02233,0, ,406, ,143.2288,187.6962,102,22.6972,102.8,14.8418,-10.8985, GOOD
